system:index,distance_to_road_m,grid_id,latitude,longitude,.geo
00000000000000000178,319.92283912370135,HYD_0377,17.504138789369044,78.44678881242095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000179,625.9561081318909,HYD_0378,17.504259168334755,78.45619971872956,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017a,1276.8538382459121,HYD_0379,17.504379550789867,78.4656106582064,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017b,466.5279861296367,HYD_0380,17.50449994619522,78.4750215734311,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017c,226.8399414311573,HYD_0381,17.504620734911725,78.484433620978,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017d,55.514623398886286,HYD_0382,17.50473816704478,78.49384459808651,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017e,331.1526725624724,HYD_0383,17.5048570298685,78.50325550296536,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017f,464.56841959572256,HYD_0384,17.504974497916518,78.51266643020723,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180,180.4746004869303,HYD_0385,17.50509337899008,78.522077362008,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000181,307.9837445362767,HYD_0386,17.50521119484423,78.5314894321048,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000182,178.63892150175974,HYD_0387,17.50532676224364,78.5409014798119,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000183,694.0850829594248,HYD_0388,17.505443388664048,78.55031239117871,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000184,823.8577638462502,HYD_0389,17.50555896623543,78.55972445102002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000185,832.0677657978123,HYD_0390,17.5056749353754,78.56913761754225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000186,1113.2032740523055,HYD_0391,17.50579088461733,78.57854854949161,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000187,752.4655402150731,HYD_0392,17.50590570593532,78.58795983991625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000188,671.7111569822586,HYD_0393,17.506019373269574,78.59737222763682,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000189,982.6785735137746,HYD_0394,17.506133446599435,78.60678503673687,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018a,688.8589683856277,HYD_0395,17.50624680380618,78.61619634475791,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018b,61.6039098481776,HYD_0396,17.506359045701434,78.62560877080266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018c,158.42972567495178,HYD_0397,17.506471245176705,78.63501969174045,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018d,479.4316567632095,HYD_0398,17.506582353523676,78.64443174849575,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018e,753.1177390545914,HYD_0399,17.50669383888477,78.65384491734811,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018f,3151.18695524039,HYD_0400,17.492468195191645,78.24931565072444,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000190,3342.240005337002,HYD_0401,17.492598588314074,78.25872396715476,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000191,2699.7386483944665,HYD_0402,17.49272792159272,78.26813267030246,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000192,2052.72793890094,HYD_0403,17.492857598190177,78.27754247708148,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000193,1068.5057048972485,HYD_0404,17.49298658613288,78.28695231027474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000194,259.98385553534007,HYD_0405,17.493114758959837,78.2963606226848,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000195,85.2740582697966,HYD_0406,17.49324184237217,78.30577009587334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000196,89.15715391983477,HYD_0407,17.49337003868949,78.31517841438648,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000197,54.00098694715364,HYD_0408,17.493497124585982,78.32458712061519,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000198,216.10271547690394,HYD_0409,17.493623467906115,78.33399653117058,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000199,159.75286089311686,HYD_0410,17.49375020678789,78.34340713424368,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019a,55.69152315508897,HYD_0411,17.493876156931766,78.35281548304744,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019b,302.10249223863303,HYD_0412,17.4940010154407,78.36222417936642,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019c,37.08675533606162,HYD_0413,17.494125868745975,78.37163509270576,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019d,492.91592156713006,HYD_0414,17.494250700137986,78.38104604496009,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019e,421.8012335099716,HYD_0415,17.494373351937526,78.39045477184723,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019f,24.363121960238658,HYD_0416,17.494496351231227,78.39986456725843,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a0,430.2617329819064,HYD_0417,17.494620456750926,78.4092754918604,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a1,1215.2983792308692,HYD_0418,17.494743442375416,78.41868529353299,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a2,1941.3887970770356,HYD_0419,17.494864197801178,78.42809509941667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a3,1508.7362829567562,HYD_0420,17.49498647386091,78.43750496026603,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a4,549.0391526283915,HYD_0421,17.49510871662681,78.44691478721326,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a5,428.4369825422192,HYD_0422,17.495229857671365,78.45632567731823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a6,915.8591600914535,HYD_0423,17.495349887255973,78.4657354934775,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a7,29.91047961343071,HYD_0424,17.495470288094957,78.47514643507365,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a8,600.2422806202811,HYD_0425,17.495589600749753,78.48455776775609,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a9,85.26484086910844,HYD_0426,17.495707725922358,78.49396794868827,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001aa,711.7120077847495,HYD_0427,17.495827008487208,78.50337924119714,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ab,17.78139912461355,HYD_0428,17.49594552288552,78.51278903598973,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ac,787.170391030488,HYD_0429,17.49606187289698,78.52220038387078,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ad,337.53539936042375,HYD_0430,17.496180737680245,78.53161051126544,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ae,368.4581761217677,HYD_0431,17.49629742741412,78.54102297809767,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001af,1034.6957858205662,HYD_0432,17.496413362385653,78.55043391318809,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b0,1172.8680792636828,HYD_0433,17.496529316942397,78.55984485477187,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b1,989.6956696399848,HYD_0434,17.496645604934624,78.56925687290611,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b2,556.2927978216561,HYD_0435,17.49675973061357,78.5786681844492,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b3,102.36806672099262,HYD_0436,17.49687378718508,78.5880794516242,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b4,611.209638465378,HYD_0437,17.496987849938623,78.59749227132792,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b5,207.59730524390113,HYD_0438,17.497100815832752,78.60690246726791,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b6,286.84380352314827,HYD_0439,17.497215250275207,78.61631413596595,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b7,556.8372005825995,HYD_0440,17.49732750483983,78.62572582458395,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b8,179.99458652938944,HYD_0441,17.497439727870532,78.63513750237848,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b9,659.2589435042863,HYD_0442,17.49755304813757,78.64454878626618,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ba,416.54338154079875,HYD_0443,17.497664157212725,78.6539608501503,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bb,501.9137970895617,HYD_0444,17.49777451751634,78.66337440234273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bc,3803.1820077356188,HYD_0445,17.48343960813621,78.24945127663457,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bd,4102.981364777015,HYD_0446,17.48356892925008,78.25885997506612,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001be,3278.1781530650983,HYD_0447,17.483698242503845,78.26826867916118,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bf,2303.5399258304114,HYD_0448,17.483827573583923,78.27767739118305,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c0,1353.332731546057,HYD_0449,17.483956894768323,78.28708610910229,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c1,595.1846179230072,HYD_0450,17.48408621097114,78.29649477955601,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c2,551.2567640431129,HYD_0451,17.48421328274646,78.30590349907108,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c3,527.9090529527358,HYD_0452,17.484340707125373,78.315311094355,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c4,405.64852983328916,HYD_0453,17.48446744122017,78.3247186998288,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c5,726.3642217806465,HYD_0454,17.48459454014711,78.33412737958008,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c6,503.9156354858261,HYD_0455,17.484721296129248,78.34353719964591,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c7,195.5619828880765,HYD_0456,17.484846492113725,78.35294701933528,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c8,121.19833133962156,HYD_0457,17.48497131047948,78.36235570911903,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c9,271.06175076699026,HYD_0458,17.485096521874368,78.3717655161716,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ca,667.74173550229,HYD_0459,17.485221022836935,78.3811753317162,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cb,1317.6667795378658,HYD_0460,17.48534365815369,78.39058407559256,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cc,922.3171084645984,HYD_0461,17.48546628003109,78.39999276936771,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cd,159.47949770538227,HYD_0462,17.485591487720825,78.40940257453649,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ce,537.501085144958,HYD_0463,17.485713763999627,78.41881238473196,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cf,1176.925075615483,HYD_0464,17.485833816279538,78.42822220786849,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d0,1194.2816478712011,HYD_0465,17.485956789238823,78.43763204260864,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d1,308.22022378196226,HYD_0466,17.486079757354116,78.44704184488688,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2,475.07642719963604,HYD_0467,17.486199816482372,78.45645165576212,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d3,778.6369693112218,HYD_0468,17.486320228276696,78.46586035871088,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d4,152.1640208471645,HYD_0469,17.486439504679733,78.47527169614565,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d5,301.4834952881285,HYD_0470,17.486557659933816,78.48468185999211,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d6,145.49647010319265,HYD_0471,17.48667731443321,78.4940920494184,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7,113.56373256655868,HYD_0472,17.486795876160055,78.50350337980676,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d8,106.0093618738921,HYD_0473,17.486914371094198,78.51291241999668,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d9,1078.9393661230538,HYD_0474,17.48703177319236,78.52232259864682,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001da,743.6206962317673,HYD_0475,17.487148135198648,78.53173393649259,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001db,322.96627407878606,HYD_0476,17.487265896311193,78.54114448338582,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc,189.8785053519383,HYD_0477,17.487381473471213,78.55055431975627,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dd,173.22410717318462,HYD_0478,17.48749742091034,78.55996524204764,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001de,71.81076343385718,HYD_0479,17.48761335737825,78.56937615510412,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df,286.1061143113511,HYD_0480,17.487728164672248,78.5787867003991,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e0,821.0055560019528,HYD_0481,17.48784334055365,78.58819913564176,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e1,281.3727348813718,HYD_0482,17.48795633598633,78.59761009099824,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2,157.1038432072012,HYD_0483,17.48807074101666,78.60702099891719,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e3,510.81338166050267,HYD_0484,17.488183747572457,78.61643195490649,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e4,1344.9616445926183,HYD_0485,17.48829596225997,78.62584288426645,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e5,749.0558620230707,HYD_0486,17.48840819069953,78.63525532284118,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e6,62.55667405833041,HYD_0487,17.488520776199522,78.64466587307285,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7,58.42393387557926,HYD_0488,17.488632255861482,78.65407679732812,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e8,139.57177163470288,HYD_0489,17.488742942140032,78.66348843837991,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e9,4566.368183125952,HYD_0490,17.474410301442905,78.24958614814803,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea,4509.793488022941,HYD_0491,17.474539248536885,78.25899375043099,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001eb,3587.1789373141055,HYD_0492,17.474668567558094,78.26840245898015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ec,2719.391584077048,HYD_0493,17.474797878921592,78.27781117221676,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed,1979.8855575032517,HYD_0494,17.47492720837051,78.28721989228258,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ee,1394.737140425724,HYD_0495,17.47505688075409,78.2966274554017,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ef,427.21750105234656,HYD_0496,17.47518472157731,78.30603464957827,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f0,574.8826041137638,HYD_0497,17.475311459934638,78.31544304907726,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1,58.75513269209155,HYD_0498,17.475437759999227,78.32485022004803,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f2,684.3074584371932,HYD_0499,17.475564846853015,78.33425892532934,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f3,1488.6885849960952,HYD_0500,17.47569230630894,78.34366872574314,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f4,964.3095437141585,HYD_0501,17.475816782135784,78.35307854652784,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f5,68.34539036016793,HYD_0502,17.475941631131764,78.3624872485101,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f6,713.6563038588491,HYD_0503,17.476066494149443,78.37189593768461,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f7,52.51373015849581,HYD_0504,17.476191353477454,78.38130464705715,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f8,673.5758647553876,HYD_0505,17.476313983001724,78.39071336415012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f9,856.6066878939289,HYD_0506,17.47643661073734,78.40012209728232,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fa,708.8276899843056,HYD_0507,17.47656145578494,78.40953080213289,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fb,219.22762402913676,HYD_0508,17.476684090726895,78.41893947599891,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc,351.4371716132413,HYD_0509,17.476804854009185,78.42834928878491,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fd,449.4829645033885,HYD_0510,17.476925986489476,78.43775951796405,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fe,121.00138598953731,HYD_0511,17.47704859562655,78.44716744139103,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ff,393.19152123621063,HYD_0512,17.477170135649935,78.45657653241844,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000200,797.6787427205035,HYD_0513,17.477290529865165,78.46598522383339,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000201,194.76253018292874,HYD_0514,17.477408676309057,78.47539615567057,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000202,153.04735531832011,HYD_0515,17.477526864698063,78.4848071091847,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000203,683.2314302063224,HYD_0516,17.477647261079667,78.49421581372006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000204,351.6517902116099,HYD_0517,17.477765789237985,78.50362559621416,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000205,221.45307145396066,HYD_0518,17.477883574982478,78.51303542402655,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000206,278.8508576290896,HYD_0519,17.478001380663066,78.52244524725477,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207,98.03459047914932,HYD_0520,17.478118055104666,78.5318561693379,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000208,99.70545463184264,HYD_0521,17.478233619299107,78.54126599441183,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000209,490.230282763966,HYD_0522,17.478349565125658,78.55067469066847,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020a,17.19714149618913,HYD_0523,17.478465527798694,78.56008561587869,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020b,324.7694839744031,HYD_0524,17.47858146022833,78.56949656827878,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020c,189.42789280621997,HYD_0525,17.478697742898436,78.57890635861476,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020d,59.24924280980934,HYD_0526,17.478811833763714,78.5883177085402,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020e,485.4417347678458,HYD_0527,17.47892623959273,78.59772786959358,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f,889.636814540608,HYD_0528,17.479039259263196,78.60713958723997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000210,4.9745519442842285,HYD_0529,17.479153659431038,78.61654971951447,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000211,511.45586453571013,HYD_0530,17.47926589746118,78.6259599341108,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000212,1050.921680393733,HYD_0531,17.479377384141326,78.63537086967172,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000213,447.93700766115256,HYD_0532,17.479488884623674,78.64478180924384,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000214,221.8539697248641,HYD_0533,17.47960035992707,78.65419272986198,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000215,674.5349115472608,HYD_0534,17.479711827050597,78.66360366015411,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000216,1550.7282067257959,HYD_0535,17.47982220485549,78.67301499159662,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217,5407.154832885112,HYD_0536,17.465381030845872,78.2497217960892,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000218,4941.996796471172,HYD_0537,17.46551217634095,78.25912863921336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000219,4117.47973121186,HYD_0538,17.465641091236016,78.26853622224475,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021a,3343.7052542486217,HYD_0539,17.46577043064545,78.2779449320267,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021b,2367.4375970279707,HYD_0540,17.465898646685538,78.28735403290527,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021c,1375.1317231615942,HYD_0541,17.466026816971564,78.29676010762039,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021d,378.6739944262619,HYD_0542,17.46615614344337,78.30616660236811,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e,620.7351942941391,HYD_0543,17.466283236591686,78.31557528437992,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f,670.201254116284,HYD_0544,17.466409199521973,78.32498359813376,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,156.6061746952183,HYD_0545,17.4665366553298,78.33439194511121,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221,992.1798965715243,HYD_0546,17.466662237366155,78.34379914095504,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222,1332.2216369049115,HYD_0547,17.466787100432196,78.3532078386937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000223,441.8629236154356,HYD_0548,17.466911954169056,78.36261654986964,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000224,495.48210207476905,HYD_0549,17.46703684231712,78.3720252728903,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225,733.7340054949385,HYD_0550,17.467161697910438,78.38143396877238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000226,42.608095770935776,HYD_0551,17.46728430835413,78.39084268945207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227,48.76225014300637,HYD_0552,17.46740729442795,78.4002502859397,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000228,284.40844621309327,HYD_0553,17.467531790379756,78.4096578755348,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000229,192.31461765838515,HYD_0554,17.467654415325423,78.41906657517306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a,23.70463216459632,HYD_0555,17.467774793997226,78.42847526473618,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022b,225.85085191960582,HYD_0556,17.467895171011694,78.43788396648915,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022c,109.39606559218734,HYD_0557,17.468016711648485,78.44729306487102,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022d,486.3852988273668,HYD_0558,17.46813820787835,78.4567013792718,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e,675.9038716335849,HYD_0559,17.46825859325126,78.46611006643477,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f,217.7597378263502,HYD_0560,17.468378251727465,78.47551948583526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000230,82.52731468342773,HYD_0561,17.468496839537202,78.48493086325365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231,38.55127064903182,HYD_0562,17.468616484890735,78.49434106534522,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232,73.91631926179802,HYD_0563,17.46873462044655,78.50374897680621,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233,415.445541441189,HYD_0564,17.468852807078992,78.51315843575739,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234,89.69030622246581,HYD_0565,17.468971305987708,78.52256747762816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235,331.8060669419551,HYD_0566,17.46908802186575,78.5319776761487,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000236,67.13641292857804,HYD_0567,17.469203949032117,78.5413863976895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237,1065.2170677865918,HYD_0568,17.46931953155383,78.55079620461687,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238,251.19469624787305,HYD_0569,17.469436185712496,78.56020711309615,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239,261.683840233307,HYD_0570,17.46955176054597,78.56961696645088,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a,936.8903462700242,HYD_0571,17.46966658483477,78.57902604431736,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023b,1016.0632878787073,HYD_0572,17.46978064810933,78.58843506940865,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023c,1378.7354229685889,HYD_0573,17.46989366703788,78.59784683254404,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023d,1383.1141745339767,HYD_0574,17.470008055873162,78.6072569610008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023e,792.6093041297252,HYD_0575,17.470121392900236,78.61666753832395,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023f,356.04236527964895,HYD_0576,17.470233612663527,78.62607697053069,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240,311.2452673464925,HYD_0577,17.470345808968755,78.63548790394559,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000241,864.2096853351876,HYD_0578,17.47045696844511,78.64489773110103,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000242,131.0601850892691,HYD_0579,17.470568447819314,78.65430866997103,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000243,275.8536259799237,HYD_0580,17.470679923980736,78.66371959629541,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000244,769.8651921238528,HYD_0581,17.47079061376735,78.67312903069052,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000245,5918.500714271276,HYD_0582,17.45635430494826,78.24985856430075,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000246,5046.633580418036,HYD_0583,17.45648399661927,78.2592646444137,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247,4078.4504649155047,HYD_0584,17.456614025416155,78.26867109097921,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000248,3092.2070324617766,HYD_0585,17.45674298366466,78.27807869852684,"{""type"":""MultiPoint"",""coordinates"":[]}"
